,id,text,intent,datetime
848,848,Siapa tuh tong,asking-question-other,1492417294.0
849,849,Kamu bisa apa aja?,asking-question-other,1492418008.0
850,850,Berangkat dari UI ke klender,asking-question-direction,1492418054.0
851,851,Hi,greeting,1492418222.0
852,852,Kamu bisa apa aja?,asking-question-other,1492418234.0
853,853,Kamu bisa apa aja?,asking-question-other,1492418289.0
854,854,TanyaJalan perkenalin diri dong,asking-question-other,1492418300.0
855,855,Depok pocin,asking-question-direction,1492418320.0
856,856,Depok ke pocin,asking-question-direction,1492418329.0
857,857,Mau ke bogor dari depok,asking-question-direction,1492418350.0
858,858,Mau ke bsd dari ui,asking-question-direction,1492418371.0
859,859,Dari ui ke bintaro exchange,asking-question-direction,1492418373.0
860,860,jadwal krl nambo dong!,asking-question-schedule,1492418412.0
861,861,berangkat dari Cibinong ke pasar minggu,asking-question-direction,1492418458.0
862,862,Mau ke lombok nih,asking-question-direction,1492419262.0
863,863,Berangkat dari depok ke bandung,asking-question-direction,1492419279.0
864,864,Kamu bisa apa aja?,asking-question-other,1492419321.0
865,865,TanyaJalan perkenalin diri dong,asking-question-other,1492419332.0
866,866,Kamu bisa apa aja?,asking-question-other,1492419332.0
867,867,Kamu bisa apa aja?,asking-question-other,1492419333.0
868,868,TanyaJalan perkenalin diri dong,asking-question-other,1492419344.0
869,869,Yang buat kamu siapa?,asking-question-other,1492419378.0
870,870,bagaimana cara dari kebayoran ke ui,asking-question-direction,1492419749.0
871,871,rute krl,asking-question-schedule,1492419802.0
872,872,cek jadwal krl stasiun kebayoran,asking-question-schedule,1492419816.0
873,873,Kamu bisa apa aja?,asking-question-other,1492419840.0
874,874,tanyajalan bye,other,1492419849.0
875,875,TanyaJalan perkenalin diri dong,asking-question-other,1492419851.0
876,876,Rute ke bandung,asking-question-direction,1492419877.0
877,877,Dari UI ke bandung,asking-question-direction,1492419901.0
878,878,Dari UI ke balai kartini,asking-question-direction,1492419958.0
879,879,TanyaJalan perkenalin diri dong,asking-question-other,1492419972.0
880,880,Kamu bisa apa aja?,asking-question-other,1492420011.0
881,881,Pergi ke PIM dari Mampang,asking-question-direction,1492420016.0
882,882,Kamu bisa apa aja?,asking-question-other,1492420048.0
883,883,Berangkat dari Depok ke Gbi Kamboja,asking-question-direction,1492420048.0
884,884,Hai,greeting,1492420066.0
885,885,Kamu bisa apa aja?,asking-question-other,1492420070.0
886,886,Berangkat dari pocin ke margo city,asking-question-direction,1492420121.0
887,887,Jadwal krl,asking-question-schedule,1492420166.0
888,888,Jadwal krl stasiun pocin,asking-question-schedule,1492420179.0
889,889,Kamu bisa apa aja?,asking-question-other,1492420209.0
890,890,Berangkat dari depok ke fasilkom ui,asking-question-direction,1492420254.0
891,891,Berangkat dari depok ke kolam renang paragon,asking-question-direction,1492420300.0
892,892,TanyaJalan perkenalin diri dong,asking-question-other,1492420322.0
893,893,Kamu bisa apa aja?,asking-question-other,1492420381.0
894,894,TanyaJalan perkenalin diri dong,asking-question-other,1492420386.0
895,895,dari depok ke wisma 77 jakarta barat,asking-question-direction,1492420441.0
896,896,Kalo dari sini ke bogor naik apa ya,asking-question-direction,1492420473.0
897,897,Merak ke Banyuwangi,asking-question-direction,1492420592.0
898,898,Bekasi ke London,asking-question-direction,1492420600.0
899,899,dari depok ke pertamina utc,asking-question-direction,1492420668.0
900,900,Kamu bisa apa aja?,asking-question-other,1492196287.0
901,901,Dari palmerah ke gereja katedral,asking-question-direction,1492199082.0
902,902,Kamu bisa apa aja?,asking-question-other,1492205849.0
903,903,Berangkat dari stasiun ui ke museum nasional,asking-question-direction,1492205898.0
904,904,TanyaJalan perkenalin diri dong,asking-question-other,1492209850.0
905,905,Kamu bisa apa aja?,asking-question-other,1492209853.0
906,906,Bagi rute busway bisa?,asking-question-schedule,1492210026.0
907,907,Jangan bagi rute busway,giving-negative-feedback,1492210038.0
908,908,Busway,asking-question-schedule,1492210045.0
909,909,rute busway,asking-question-schedule,1492210054.0
910,910,boborulabsldb ajkavs. Lala rute busway,other,1492210066.0
911,911,TanyaJalan perkenalin diri dong,asking-question-other,1492228113.0
912,912,Kamu bisa apa aja?,asking-question-other,1492228114.0
913,913,ke rumah ado dari mcd djuanda,asking-question-direction,1492228143.0
914,914,yahhh,giving-negative-feedback,1492228148.0
915,915,:((((,giving-negative-feedback,1492228153.0
916,916,jadwal kereta,asking-question-schedule,1492228182.0
917,917,dari bandung ke Fasilkom UI,asking-question-direction,1492228196.0
918,918,y,giving-positive-feedback,1492228256.0
919,919,kerets,other,1492228260.0
920,920,kerwta,other,1492228262.0
921,921,kereta,other,1492228264.0
922,922,cek jadwal krl stasiun pondok cina,asking-question-schedule,1492228277.0
923,923,Bagaimana Caranya dari Hotel Pullman ke Mal CIPUTRA,asking-question-direction,1492231777.0
924,924,Kamu bisa apa aja?,asking-question-other,1492232480.0
925,925,Kamu bisa apa aja?,asking-question-other,1492232497.0
926,926,TanyaJalan perkenalin diri dong,asking-question-other,1492232509.0
927,927,Dari stie trisakti ke stp trisakti,asking-question-direction,1492232537.0
928,928,TanyaJalan perkenalin diri dong,asking-question-other,1492235430.0
929,929,TanyaJalan perkenalin diri dong,asking-question-other,1492312262.0
930,930,Kamu bisa apa aja?,asking-question-other,1492312263.0
931,931,Bagaimana cara dari depok ke sentul international convention center?,asking-question-direction,1492312300.0
932,932,Depok ke sentul,asking-question-direction,1492312311.0
933,933,Depok ke sicc,asking-question-direction,1492312318.0
934,934,Universitas indonesia ke sicc,asking-question-direction,1492312330.0
935,935,Universitas indonesia ke sicc,asking-question-direction,1492312330.0
936,936,Ke sicc,asking-question-direction,1492312343.0
937,937,Ke sicc,asking-question-direction,1492312352.0
938,938,Pulang ke Sutera Kirana Alam Sutera lewat mana,asking-question-direction,1492323267.0
939,939,Kamu bisa apa aja?,asking-question-other,1492331656.0
940,940,TanyaJalan perkenalin diri dong,asking-question-other,1492331667.0
941,941,Kamu bisa apa aja?,asking-question-other,1492331675.0
942,942,Kamu bisa apa aja?,asking-question-other,1492331675.0
943,943,Kwkwkw,giving-positive-feedback,1492331688.0
944,944,Cek krl,asking-question-schedule,1492331696.0
945,945,Dari ui ke bogor,asking-question-direction,1492331709.0
946,946,UI ke sibolga,asking-question-direction,1492341483.0
947,947,Ui ke ancol,asking-question-direction,1492341493.0
948,948,UI ke kota tua,asking-question-direction,1492341556.0
949,949,tampilkan lebih banyak jadwal krl stasiun BEKASI,asking-question-schedule,1492360765.0
950,950,tampilkan lebih banyak jadwal krl stasiun BEKASI,asking-question-schedule,1492364008.0
951,951,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492364237.0
952,952,tampilkan lebih banyak jadwal krl stasiun Universitas Indonesia,asking-question-schedule,1492367549.0
953,953,tampilkan lebih banyak jadwal krl stasiun Universitas Indonesia,asking-question-schedule,1492367990.0
954,954,Kamu bisa apa aja?,asking-question-other,1492377660.0
955,955,Ragunan ke ancol,asking-question-direction,1492377699.0
956,956,TanyaJalan perkenalin diri dong,asking-question-other,1492377699.0
957,957,Kamu bisa apa aja?,asking-question-other,1492377711.0
958,958,Kamu bisa apa aja?,asking-question-other,1492377732.0
959,959,Dari blok m ke jakpus,asking-question-direction,1492377737.0
960,960,TanyaJalan perkenalin diri dong,asking-question-other,1492377744.0
961,961,Blok m ke kelapa gading,asking-question-direction,1492378173.0
962,962,Dari blok m ke kelapa gading,asking-question-direction,1492378198.0
963,963,Blok m ke kelapa gading,asking-question-direction,1492378235.0
964,964,Dari blok m ke depok,asking-question-direction,1492378366.0
965,965,Blok m ke jagakarsa,asking-question-direction,1492378461.0
966,966,Bulungan ke jagakarsa,asking-question-direction,1492378478.0
967,967,Kamu bisa apa aja?,asking-question-other,1492380958.0
968,968,Rute busway,asking-question-schedule,1492380998.0
969,969,Stasiun pocin,asking-question-schedule,1492381029.0
970,970,Stasiun pondok cina,asking-question-schedule,1492381042.0
971,971,TanyaJalan perkenalin diri dong,asking-question-other,1492381052.0
972,972,Kamu bisa apa aja?,asking-question-other,1492381062.0
973,973,Dari UI ke SMAN 8 jakarta,asking-question-direction,1492381750.0
974,974,Kamu bisa apa aja?,asking-question-other,1492381865.0
975,975,Rute buseay,asking-question-schedule,1492381877.0
976,976,Rute busway,asking-question-schedule,1492381880.0
977,977,Dari bandung ke bogor,asking-question-direction,1492381921.0
978,978,Ui ke kota tua,asking-question-direction,1492386193.0
979,979,Ui ke margo,asking-question-direction,1492386206.0
980,980,Ui ke gunadarma,asking-question-direction,1492386218.0
981,981,Ancol ke pademangan,asking-question-direction,1492392331.0
982,982,Kamu bisa apa aja?,asking-question-other,1492392511.0
983,983,Krl menuju tanah abang berada di mana,giving-positive-feedback,1492392545.0
984,984,Kamu bisa apa aja?,asking-question-other,1492392958.0
985,985,Dari sini ke condet,asking-question-direction,1492392994.0
986,986,Dari pasar minggu ke condet,asking-question-direction,1492393015.0
987,987,Hii,greeting,1492402235.0
988,988,Can you speak english,other,1492402249.0
989,989,I am ruchira,other,1492402252.0
990,990,From sri lanka,other,1492402262.0
991,991,Kamu bisa apa aja?,asking-question-other,1492402321.0
992,992,TanyaJalan perkenalin diri dong,asking-question-other,1492402323.0
993,993,Ui ke cawang,asking-question-direction,1492411403.0
994,994,Ui ke senayan,asking-question-direction,1492411416.0
995,995,TanyaJalan perkenalin diri dong,asking-question-other,1492415070.0
996,996,Kamu bisa apa aja?,asking-question-other,1492415073.0
997,997,Kamu bisa apa aja?,asking-question-other,1492415075.0
998,998,TanyaJalan perkenalin diri dong,asking-question-other,1492415083.0
999,999,Kamu bisa apa aja?,asking-question-other,1492415088.0
1000,1000,Bagaimana cara dari Bekasi ke RS pantai indah kapuk,asking-question-direction,1492066264.0
1001,1001,Berangkat bekasi ke RS PIK,asking-question-direction,1492066286.0
1002,1002,Berangkat dari Jalan baitussalam beji depok ke vesperia,asking-question-direction,1492068805.0
1003,1003,TanyaJalan perkenalin diri dong,asking-question-other,1492068834.0
1004,1004,Berangkat dari Jalan baitussalam beji depok ke altrovis,asking-question-direction,1492068838.0
1005,1005,TanyaJalan perkenalin diri dong,asking-question-other,1492068841.0
1006,1006,TanyaJalan perkenalin diri dong,asking-question-other,1492068854.0
1007,1007,TanyaJalan perkenalin diri dong,asking-question-other,1492068858.0
1008,1008,Kamu bisa apa aja?,asking-question-other,1492068859.0
1009,1009,Kamu bisa apa aja?,asking-question-other,1492068868.0
1010,1010,Berangkat dari vesperia ke altrovis,asking-question-direction,1492068880.0
1011,1011,Berangkat dari  altrovis ke vesperia,asking-question-direction,1492068902.0
1012,1012,Berangkat dari ui ke flipbox.,asking-question-direction,1492068953.0
1013,1013,Dari ui ke sman 1 depok,asking-question-direction,1492069003.0
1014,1014,Dari ui ke sman 8 pekan baru,asking-question-direction,1492069019.0
1015,1015,Dari ui ke sman 8 pekanbaru,asking-question-direction,1492069038.0
1016,1016,Dari ui ke sman 1 tangerang,asking-question-direction,1492069050.0
1017,1017,Dari sman 1 depok ke sman 1 tangerang,asking-question-direction,1492069094.0
1018,1018,Dari sman 1 depok ke sman 1 tangerang,asking-question-direction,1492069094.0
1019,1019,Dari ui ke sman 1 bogor,asking-question-direction,1492069116.0
1020,1020,Sman 1 tangerang ke sman 1 bogor,asking-question-direction,1492069143.0
1021,1021,Ui ke jalan mawar depok,asking-question-direction,1492069192.0
1022,1022,Ui ke Masjid al awal,asking-question-direction,1492069206.0
1023,1023,Altrovis ke flipbox,asking-question-direction,1492069246.0
1024,1024,Berangkat dari stasiun bekasi ke RS PIK,asking-question-direction,1492070340.0
1025,1025,Detos ke margo,asking-question-direction,1492071405.0
1026,1026,Pergi ke margo dari detos,asking-question-direction,1492071424.0
1027,1027,Dari fasilkom UI ke margo,asking-question-direction,1492071439.0
1028,1028,Dari fasilkom UI ke margo,asking-question-direction,1492071499.0
1029,1029,Ihhh,giving-negative-feedback,1492071503.0
1030,1030,Jawab,other,1492071505.0
1031,1031,Kamu bisa apa aja?,asking-question-other,1492079716.0
1032,1032,Bagaimana cara dari SERPONG ke Cilebut Bogor,asking-question-direction,1492079796.0
1033,1033,Bagaimana Caranya dari SERPONG ke Rumah Sakit Pantai Indah Kapuk,asking-question-direction,1492125891.0
1034,1034,TanyaJalan perkenalin diri dong,asking-question-other,1492126718.0
1035,1035,Kamu bisa apa aja?,asking-question-other,1492126727.0
1036,1036,Dari tambun ke cikarang jalurnya yg paling deket lewat mana ?,asking-question-direction,1492126839.0
1037,1037,Jadwal krl stasiun bekasi,asking-question-schedule,1492126865.0
1038,1038,tampilkan lebih banyak jadwal krl stasiun BEKASI,asking-question-schedule,1492126880.0
1039,1039,Ke senayan city dari bekasi ?,asking-question-direction,1492126954.0
1040,1040,Klo naik kereta ?,asking-question-direction,1492127005.0
1041,1041,Bekasi ke taman mangrove lewat mana ?,asking-question-direction,1492127041.0
1042,1042,Pergi ke taman mangrove dari bekasi ?,asking-question-direction,1492127111.0
1043,1043,Rutenya ga lengkap nih,giving-negative-feedback,1492127140.0
1044,1044,Bekasi ke ancol ?,asking-question-direction,1492127158.0
1045,1045,Dari bekasi ke ancol,asking-question-direction,1492127187.0
1046,1046,Dari ancol ke taman mangrove,asking-question-direction,1492127332.0
1047,1047,TanyaJalan perkenalin diri dong,asking-question-other,1492129081.0
1048,1048,Kamu bisa apa aja?,asking-question-other,1492129081.0
1049,1049,Dari serpong ke ui,asking-question-direction,1492129102.0
1050,1050,Yee makasih,giving-positive-feedback,1492129133.0
1051,1051,Ke jungleland dari ui,asking-question-direction,1492129158.0
1052,1052,TanyaJalan perkenalin diri dong,asking-question-other,1492129344.0
1053,1053,Kamu bisa apa aja?,asking-question-other,1492129351.0
1054,1054,TanyaJalan perkenalin diri dong,asking-question-other,1492130534.0
1055,1055,TanyaJalan perkenalin diri dong,asking-question-other,1492133066.0
1056,1056,dari depok ke hati nya,asking-question-direction,1492133076.0
1057,1057,dari universitas indonesia ke pinang ranti mansion,asking-question-direction,1492133108.0
1058,1058,Dari ui ke menteng atas,asking-question-direction,1492135388.0
1059,1059,Dari ui ke menteng atas selatan,asking-question-direction,1492135436.0
1060,1060,Dari ui ke menteng atas naik taksi,asking-question-direction,1492135460.0
1061,1061,Dari ui ke gramedia,asking-question-direction,1492135478.0
1062,1062,Dari menteng atas ke gramedia matraman,asking-question-direction,1492135527.0
1063,1063,Jalan kembali ke hatinya,asking-question-direction,1492135871.0
1064,1064,Cara kembali ke jalan yang benar,asking-question-other,1492137201.0
1065,1065,Kamu bisa apa aja?,asking-question-other,1492137238.0
1066,1066,Jadwal kereta pocin,asking-question-schedule,1492137288.0
1067,1067,Jadwal kereta stasiun pondok cina,asking-question-schedule,1492137306.0
1068,1068,tampilkan lebih banyak jadwal krl stasiun PONDOKCINA,asking-question-schedule,1492137352.0
1069,1069,tampilkan lebih banyak jadwal krl stasiun manggarai,asking-question-schedule,1492140109.0
1070,1070,Kamu bisa apa aja?,asking-question-other,1492140551.0
1071,1071,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492140570.0
1072,1072,TanyaJalan perkenalin diri dong,asking-question-other,1492141006.0
1073,1073,Kamu bisa apa aja?,asking-question-other,1492141011.0
1074,1074,Dari fasilkom ui ke tegal,asking-question-direction,1492141024.0
1075,1075,TanyaJalan perkenalin diri dong,asking-question-other,1492143964.0
1076,1076,Kamu bisa apa aja?,asking-question-other,1492143965.0
1077,1077,TanyaJalan perkenalin diri dong,asking-question-other,1492156314.0
1078,1078,kereta bogor ke bekasi,asking-question-direction,1492156339.0
1079,1079,bus bogor ke garut,asking-question-direction,1492156374.0
1080,1080,bus bogor ke slipi,asking-question-direction,1492156388.0
1081,1081,kereta bogor ke kebayoran lama,asking-question-direction,1492156479.0
1082,1082,terimakasih,giving-positive-feedback,1492156598.0
1083,1083,iya dong,giving-positive-feedback,1492156609.0
1084,1084,jadwal KRL bogor,asking-question-schedule,1492156623.0
1085,1085,Angkutan Umum Bogor ke Universitas Pakuan,asking-question-direction,1492161835.0
1086,1086,yaallah masa jalan kaki,giving-negative-feedback,1492161867.0
1087,1087,angkutan umum ciracas ke kranji,asking-question-direction,1492163511.0
1088,1088,TanyaJalan perkenalin diri dong,asking-question-other,1492163577.0
1089,1089,Pergi ke Stasiun Bogor dari Universitas Pakuan,asking-question-direction,1492165635.0
1090,1090,Kamu bisa apa aja?,asking-question-other,1492192635.0
1091,1091,TanyaJalan perkenalin diri dong,asking-question-other,1492192635.0
1092,1092,Ke gading,asking-question-direction,1492192662.0
1093,1093,Mau ke gading,asking-question-direction,1492192670.0
1094,1094,Sudirman ke gading,asking-question-direction,1492192698.0
1095,1095,Kamu bisa apa aja?,asking-question-other,1492192715.0
1096,1096,TanyaJalan perkenalin diri dong,asking-question-other,1492192719.0
1097,1097,Dari puri Casablanca ke rumah Morocco,asking-question-direction,1492193118.0
1098,1098,Puri Casablanca ke kebun binatang ragunan,asking-question-direction,1492193179.0
1099,1099,Berangkat dari UI ke Citra Gram Cibubur,asking-question-direction,1492194527.0
1100,1100,Dari dimensi 3d ke dimensi 2d,asking-question-direction,1492029834.0
1101,1101,Berangkat dari semanggi ke bogor,asking-question-direction,1492029835.0
1102,1102,test,other,1492031279.0
1103,1103,test,other,1492031290.0
1104,1104,Kamu bisa apa aja?,asking-question-other,1492031308.0
1105,1105,TanyaJalan perkenalin diri dong,asking-question-other,1492031892.0
1106,1106,TanyaJalan perkenalin diri dong,asking-question-other,1492031905.0
1107,1107,TanyaJalan perkenalin diri dong,asking-question-other,1492031936.0
1108,1108,TanyaJalan perkenalin diri dong,asking-question-other,1492031946.0
1109,1109,TanyaJalan perkenalin diri dong,asking-question-other,1492031947.0
1110,1110,TanyaJalan perkenalin diri dong,asking-question-other,1492032029.0
1111,1111,Kamu bisa apa aja?,asking-question-other,1492032034.0
1112,1112,undefined,other,1492032048.0
1113,1113,undefined,other,1492032101.0
1114,1114,undefined,other,1492032138.0
1115,1115,undefined,other,1492032168.0
1116,1116,Kamu bisa apa aja?,asking-question-other,1492032195.0
1117,1117,TanyaJalan perkenalin diri dong,asking-question-other,1492032247.0
1118,1118,Kamu bisa apa aja?,asking-question-other,1492032267.0
1119,1119,Kamu bisa apa aja?,asking-question-other,1492032267.0
1120,1120,Mau ke manggarai,asking-question-direction,1492032283.0
1121,1121,undefined,other,1492032296.0
1122,1122,Senayan city ke scbd,asking-question-direction,1492032315.0
1123,1123,undefined,other,1492032342.0
1124,1124,undefined,other,1492032348.0
1125,1125,Jadwal krl tanahabang,asking-question-schedule,1492032361.0
1126,1126,Depok ke gading,asking-question-direction,1492032464.0
1127,1127,undefined,other,1492032495.0
1128,1128,undefined,other,1492032514.0
1129,1129,Tamya jadwal KA dari jkt ke bdg dong,asking-question-direction,1492032550.0
1130,1130,Jadwal bis jakarta bandung,asking-question-schedule,1492032561.0
1131,1131,Dari senayan ke bandung,asking-question-direction,1492032605.0
1132,1132,Kamu bisa apa aja?,asking-question-other,1492032606.0
1133,1133,Gak ngerti,other,1492032635.0
1134,1134,{{message}},other,1492032714.0
1135,1135,Tanya jalan dari senayan city ke citywalk sudirman dong,asking-question-direction,1492032892.0
1136,1136,mau ke fx sudirman dari senayan city,asking-question-direction,1492033024.0
1137,1137,undefined,other,1492033024.0
1138,1138,TanyaJalan perkenalin diri dong,asking-question-other,1492033145.0
1139,1139,Kamu bisa apa aja?,asking-question-other,1492033203.0
1140,1140,TanyaJalan perkenalin diri dong,asking-question-other,1492033319.0
1141,1141,TanyaJalan perkenalin diri dong,asking-question-other,1492033338.0
1142,1142,TanyaJalan perkenalin diri dong,asking-question-other,1492033364.0
1143,1143,Rute dari ui ke senayan hall?,asking-question-direction,1492035736.0
1144,1144,TanyaJalan perkenalin diri dong,asking-question-other,1492035803.0
1145,1145,Kamu bisa apa aja?,asking-question-other,1492035852.0
1146,1146,Kamu bisa apa aja?,asking-question-other,1492035886.0
1147,1147,TanyaJalan perkenalin diri dong,asking-question-other,1492035887.0
1148,1148,Jadwal stasiun manggarai,asking-question-schedule,1492035903.0
1149,1149,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1492035912.0
1150,1150,Dd,other,1492035921.0
1151,1151,TanyaJalan perkenalin diri dong,asking-question-other,1492036080.0
1152,1152,TanyaJalan perkenalin diri dong,asking-question-other,1492039915.0
1153,1153,TanyaJalan perkenalin diri dong,asking-question-other,1492040369.0
1154,1154,Kamu bisa apa aja?,asking-question-other,1492040381.0
1155,1155,Dari Senayan ke energybuilding,asking-question-direction,1492040732.0
1156,1156,Dari senayan ke monas,asking-question-direction,1492040770.0
1157,1157,1,other,1492040828.0
1158,1158,Berangkat dari senayan city ke the hermitage,asking-question-direction,1492041904.0
1159,1159,TanyaJalan perkenalin diri dong,asking-question-other,1492043287.0
1160,1160,Kamu bisa apa aja?,asking-question-other,1492043299.0
1161,1161,Berangkat dari plaza blok m ke ragunan,asking-question-direction,1492045274.0
1162,1162,TanyaJalan perkenalin diri dong,asking-question-other,1492045372.0
1163,1163,TanyaJalan perkenalin diri dong,asking-question-other,1492045626.0
1164,1164,Dari Senayan city ke Tebet,asking-question-direction,1492045646.0
1165,1165,Kamu bisa apa aja?,asking-question-other,1492045673.0
1166,1166,Jadwal KRL stasiun sudirman,asking-question-schedule,1492045695.0
1167,1167,Senayan city ke bekasi,asking-question-direction,1492045711.0
1168,1168,Dari Senayan city ke bekasi,asking-question-direction,1492045727.0
1169,1169,TanyaJalan perkenalin diri dong,asking-question-other,1492045785.0
1170,1170,TanyaJalan perkenalin diri dong,asking-question-other,1492045789.0
1171,1171,Terminal Bekasi,asking-question-direction,1492045929.0
1172,1172,Jakarta Kota,asking-question-direction,1492045940.0
1173,1173,Cek jadwal krl stasiun jakarta kota,asking-question-schedule,1492045957.0
1174,1174,tampilkan lebih banyak jadwal krl stasiun JAKARTAKOTA,asking-question-schedule,1492046006.0
1175,1175,Kamu bisa apa aja?,asking-question-other,1492047022.0
1176,1176,Dari palmerah ke kuningan,asking-question-direction,1492047055.0
1177,1177,Dari palmerah ke monas,asking-question-direction,1492047075.0
1178,1178,Kamu bisa apa aja?,asking-question-other,1492047119.0
1179,1179,Aduh,other,1492047563.0
1180,1180,Blok m senayan city semanggi GI,asking-question-direction,1492047581.0
1181,1181,Aku gimana yah,other,1492047593.0
1182,1182,Senayan hall dong,asking-question-direction,1492047759.0
1183,1183,Dari sini ke senayan hall dun,asking-question-direction,1492047779.0
1184,1184,Dari ui ke senayan hall,asking-question-direction,1492047792.0
1185,1185,Kamu bisa apa aja?,asking-question-other,1492048155.0
1186,1186,Kamu bisa apa aja?,asking-question-other,1492048283.0
1187,1187,TanyaJalan perkenalin diri dong,asking-question-other,1492048381.0
1188,1188,Dari ubm ke senayan citu,asking-question-direction,1492048399.0
1189,1189,Pergi dr sency pulang ke bukit cengkeh timur,asking-question-direction,1492050811.0
1190,1190,Berangkat dari senayan city ke bukit cengkeh timur,asking-question-direction,1492050843.0
1191,1191,TanyaJalan perkenalin diri dong,asking-question-other,1492051533.0
1192,1192,Kamu bisa apa aja?,asking-question-other,1492051554.0
1193,1193,TanyaJalan perkenalin diri dong,asking-question-other,1492057865.0
1194,1194,Kamu bisa apa aja?,asking-question-other,1492057884.0
1195,1195,Apartment belmont residence,asking-question-direction,1492057908.0
1196,1196,Berangkat dari senayan city ke belmont apartment,asking-question-direction,1492057927.0
1197,1197,Dari senayan city ke fatmawati,asking-question-direction,1492065298.0
1198,1198,Jadwal  trans jakarta hari ini,asking-question-schedule,1492065352.0
1199,1199,Berangkat bekasi ke RS Pantai indah kapuk,asking-question-direction,1492066235.0
1200,1200,Dari monas ke tanah abang,asking-question-direction,1491953584.0
1201,1201,TanyaJalan perkenalin diri dong,asking-question-other,1491959671.0
1202,1202,Kamu bisa apa aja?,asking-question-other,1491959673.0
1203,1203,Jadwal krl pasar minggu,asking-question-schedule,1491959705.0
1204,1204,TanyaJalan perkenalin diri dong,asking-question-other,1491964663.0
1205,1205,Coba jadwal krl tanah abang,asking-question-schedule,1491964681.0
1206,1206,Coba jadwal krl stasiun tanah abang,asking-question-schedule,1491964697.0
1207,1207,Coba jadwal krl stasiun tanah abang,asking-question-schedule,1491964720.0
1208,1208,tampilkan lebih banyak jadwal krl stasiun TANAHABANG,asking-question-schedule,1491964747.0
1209,1209,TanyaJalan perkenalin diri dong,asking-question-other,1491964757.0
1210,1210,Kamu bisa apa aja?,asking-question-other,1491964762.0
1211,1211,TanyaJalan perkenalin diri dong,asking-question-other,1491967535.0
1212,1212,Kamu bisa apa aja?,asking-question-other,1491967557.0
1213,1213,Kamu bisa apa aja?,asking-question-other,1491967576.0
1214,1214,Berangkat dari bogor ke jakarta,asking-question-direction,1491967976.0
1215,1215,Bandung,asking-question-direction,1491967993.0
1216,1216,Jadwal manggarai,asking-question-schedule,1491968011.0
1217,1217,tampilkan lebih banyak jadwal krl stasiun MANGGARAI,asking-question-schedule,1491968033.0
1218,1218,Bis lebak bulus,other,1491968046.0
1219,1219,Cawang,asking-question-direction,1491968054.0
1220,1220,Tanah abang,asking-question-direction,1491968077.0
1221,1221,Dari bandung ke bogor,asking-question-direction,1491968122.0
1222,1222,Dari sukabumi ke bandung,asking-question-direction,1491968154.0
1223,1223,Dari bandung ke medab,asking-question-direction,1491968176.0
1224,1224,Dari bandung ke medan,asking-question-direction,1491968186.0
1225,1225,Dari bandung ke malang,asking-question-direction,1491968225.0
1226,1226,Dari bandung ke madura,asking-question-direction,1491968310.0
1227,1227,TanyaJalan perkenalin diri dong,asking-question-other,1491972450.0
1228,1228,Kamu bisa apa aja?,asking-question-other,1491972462.0
1229,1229,Saya mau kantor pusat bri,asking-question-direction,1491972517.0
1230,1230,mau ke semanggi,asking-question-direction,1491972537.0
1231,1231,"""PERGI dari monas ke semanggi""",asking-question-direction,1491972865.0
1232,1232,Kamu bisa apa aja?,asking-question-other,1491975623.0
1233,1233,halo,greeting,1491978751.0
1234,1234,halo,greeting,1491978760.0
1235,1235,pergi ke pluit dari depok,asking-question-direction,1491978773.0
1236,1236,TanyaJalan perkenalin diri dong,asking-question-other,1491979462.0
1237,1237,Kamu bisa apa aja?,asking-question-other,1491979468.0
1238,1238,Oke,giving-positive-feedback,1491979483.0
1239,1239,Dari Fasilkom UI ke Senayan City,asking-question-direction,1491983840.0
1240,1240,Dari UI ke Senayan City,asking-question-direction,1491983869.0
1241,1241,Dari Monas ke Ancol,asking-question-direction,1491983917.0
1242,1242,Dari Monas ke Pluit,asking-question-direction,1491983949.0
1243,1243,Jadwal Stasiun Palmerah,asking-question-schedule,1491984009.0
1244,1244,Kamu bisa apa aja?,asking-question-other,1491984613.0
1245,1245,Bagi rute Busway dong,asking-question-schedule,1491984649.0
1246,1246,Bagi rute Busway dong,asking-question-schedule,1491984670.0
1247,1247,dari monas ke senayan city,asking-question-direction,1491987548.0
1248,1248,dari monas ke senayan city,asking-question-direction,1491987548.0
1249,1249,dari Depok ke Senayan City,asking-question-direction,1491987565.0
1250,1250,dari UI ke Senayan City,asking-question-direction,1491987577.0
1251,1251,dari UI ke senayan city,asking-question-direction,1491987597.0
1252,1252,dari Fasilkom UI ke Senayan City,asking-question-direction,1491987605.0
1253,1253,Dari UI ke Senayan City,asking-question-direction,1491987648.0
1254,1254,Kamu bisa apa aja?,asking-question-other,1491988871.0
1255,1255,TanyaJalan perkenalin diri dong,asking-question-other,1491988952.0
1256,1256,Kamu bisa apa aja?,asking-question-other,1491995268.0
1257,1257,TanyaJalan perkenalin diri dong,asking-question-other,1491995278.0
1258,1258,TanyaJalan perkenalin diri dong,asking-question-other,1492014337.0
1259,1259,TanyaJalan perkenalin diri dong,asking-question-other,1492014342.0
1260,1260,TanyaJalan perkenalin diri dong,asking-question-other,1492017074.0
